"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AJ1","AW1","AW2","GA1","GA2","GA3","GE1","GF1","IA2","KA1","KA2","MA1","MD1","MW1","MW2","OC1","OD1","REM","EQD"
"03761099999","2024-01-18T15:50:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","310,1,N,0036,1","99999,9,9,Y","009900,5,9,9","+0020,1","-0040,1","99999,9",,,,,,,,,,,,,,,"10110,1,99999,9",,,,,,"MET064METAR EGVO 181550Z 31007KT CAVOK 02/M04 Q1011 NOSIG RMK BLU BLU=",
"03761099999","2024-01-18T16:00:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-12","99999","V020","310,1,N,0031,1","99999,9,9,N","055000,1,9,9","+0017,1","-0038,1","10119,1","01,0000,9,1",,,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,00,1,99,9,99999,9,99,9,99,9",,,,"99999,9,09972,1","3,1,028,1,+999,9",,,,"4,99,0046,1,999","SYN09403761 25985 03106 10017 21038 39972 40119 53028 80/// 333 55306 20308 60005 91009 90710 91113=",
"03761099999","2024-01-18T16:20:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","300,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0010,1","-0040,1","99999,9",,,,,,,,,,,,,,,"10110,1,99999,9",,,,,,"MET064METAR EGVO 181620Z 30006KT CAVOK 01/M04 Q1011 NOSIG RMK BLU BLU=",
"03761099999","2024-01-18T16:50:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","300,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0010,1","-0050,1","99999,9",,,,,,,,,,,,,,,"10120,1,99999,9",,,,,,"MET064METAR EGVO 181650Z 30006KT CAVOK 01/M05 Q1012 NOSIG RMK BLU BLU=",
"03761099999","2024-01-18T17:00:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-12","99999","V020","300,1,N,0031,1","99999,9,9,N","055000,1,9,9","+0007,1","-0045,1","10131,1","01,0000,9,1",,,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,00,1,99,9,99999,9,99,9,99,9",,,,"99999,9,09983,1","3,1,033,1,+999,9",,,,"4,99,0051,1,999","SYN09403761 25985 03006 10007 21045 39983 40131 53033 80/// 333 55300 20025 60005 91010 90710 91112=",
"03761099999","2024-01-18T17:20:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","280,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0000,1","-0050,1","99999,9",,,,,,,,,,,,,,,"10130,1,99999,9",,,,,,"MET064METAR EGVO 181720Z 28005KT CAVOK 00/M05 Q1013 NOSIG RMK BLU BLU=",
"03761099999","2024-01-18T17:50:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","290,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0000,1","-0050,1","99999,9",,,,,,,,,,,,,,,"10130,1,99999,9",,,,,,"MET065METAR EGVO 181750Z 29006KT CAVOK M00/M05 Q1013 NOSIG RMK BLU BLU=",
"03761099999","2024-01-18T18:00:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-12","99999","V020","290,1,N,0031,1","99999,9,9,N","045000,1,9,9","-0003,1","-0047,1","10142,1","01,0000,9,1","12,0000,9,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,00,1,99,9,99999,9,99,9,99,9",,"120,M,+0023,1","120,N,-0062,1","99999,9,09993,1","2,1,032,1,+999,9",,,,"4,99,0041,1,999","SYN11203761 05983 02906 11003 21047 39993 40142 52032 60002 80/// 333 10023 21062 55300 20000 60005 91008 90710 91109=",
"03761099999","2024-01-18T18:20:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","270,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0000,1","-0050,1","99999,9",,,,,,,,,,,,,,,"10130,1,99999,9",,,,,,"MET069METAR COR EGVO 181820Z 27006KT CAVOK M00/M05 Q1013 NOSIG RMK BLU BLU=",
"03761099999","2024-01-18T18:50:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","250,1,N,0031,1","99999,9,9,Y","009900,5,9,9","-0010,1","-0050,1","99999,9",,,,,,,,,,,,,,,"10140,1,99999,9",,,,,,"MET065METAR EGVO 181850Z 25006KT CAVOK M01/M05 Q1014 NOSIG RMK BLU BLU=",
"03761099999","2024-01-18T19:00:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-12","99999","V020","250,1,N,0031,1","99999,9,9,N","035000,1,9,9","-0008,1","-0048,1","10152,1","01,0000,9,1",,,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,00,1,99,9,99999,9,99,9,99,9",,,,"99999,9,10003,1","3,1,030,1,+999,9",,,,"4,99,0036,1,999","SYN09403761 25981 02506 11008 21048 30003 40152 53030 80/// 333 55300 20000 60005 91007 90710 91107=",
"03761099999","2024-01-18T19:20:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","260,1,N,0031,1","99999,9,9,Y","009900,5,9,9","-0010,1","-0050,1","99999,9",,,,,,,,,,,,,,,"10140,1,99999,9",,,,,,"MET065METAR EGVO 181920Z 26006KT CAVOK M01/M05 Q1014 NOSIG RMK BLU BLU=",
"03761099999","2024-01-18T19:50:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","270,1,N,0031,1","99999,9,9,Y","009900,5,9,9","-0010,1","-0050,1","99999,9",,,,,,,,,,,,,,,"10150,1,99999,9",,,,,,"MET065METAR EGVO 181950Z 27006KT CAVOK M01/M05 Q1015 NOSIG RMK BLU BLU=",
"03761099999","2024-01-18T20:00:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-12","99999","V020","270,1,N,0026,1","99999,9,9,N","040000,1,9,9","-0012,1","-0048,1","10161,1","01,0000,9,1",,,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,00,1,99,9,99999,9,99,9,99,9",,,,"99999,9,10012,1","3,1,029,1,+999,9",,,,"4,99,0036,1,999","SYN09403761 25982 02705 11012 21048 30012 40161 53029 80/// 333 55300 20000 60005 91007 90710 91107=",
"03761099999","2024-01-18T20:20:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","260,1,N,0031,1","99999,9,9,Y","009900,5,9,9","-0010,1","-0050,1","99999,9",,,,,,,,,,,,,,,"10150,1,99999,9",,,,,,"MET065METAR EGVO 182020Z 26006KT CAVOK M01/M05 Q1015 NOSIG RMK BLU BLU=",
"03761099999","2024-01-18T20:50:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","260,1,N,0026,1","99999,9,9,Y","009900,5,9,9","-0010,1","-0050,1","99999,9",,,,,,,,,,,,,,,"10160,1,99999,9",,,,,,"MET065METAR EGVO 182050Z 26005KT CAVOK M01/M05 Q1016 NOSIG RMK BLU BLU=",
"03761099999","2024-01-18T21:00:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-12","99999","V020","250,1,N,0026,1","99999,9,9,N","045000,1,9,9","-0012,1","-0045,1","10170,1","01,0000,9,1","12,0000,9,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,00,1,99,9,99999,9,99,9,99,9",,"240,M,+0023,1","240,N,-0042,1","99999,9,10021,1","2,1,028,1,+999,9",,,,"4,99,0031,1,999","SYN11203761 05983 02505 11012 21045 30021 40170 52028 60002 80/// 333 10023 21042 55300 20000 60005 91006 90710 91109=",
"03761099999","2024-01-18T21:20:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","260,1,N,0031,1","99999,9,9,Y","009900,5,9,9","-0010,1","-0050,1","99999,9",,,,,,,,,,,,,,,"10160,1,99999,9",,,,,,"MET065METAR EGVO 182120Z 26006KT CAVOK M01/M05 Q1016 NOSIG RMK BLU BLU=",
"03761099999","2024-01-18T21:50:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","240,1,N,0031,1","99999,9,9,Y","009900,5,9,9","-0010,1","-0050,1","99999,9",,,,,,,,,,,,,,,"10160,1,99999,9",,,,,,"MET065METAR EGVO 182150Z 24006KT CAVOK M01/M05 Q1016 NOSIG RMK BLU BLU=",
"03761099999","2024-01-18T22:00:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-12","99999","V020","240,1,N,0031,1","99999,9,9,N","055000,1,9,9","-0012,1","-0051,1","10178,1","01,0000,9,1",,,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,00,1,99,9,99999,9,99,9,99,9",,,,"99999,9,10028,1","2,1,025,1,+999,9",,,,"4,99,0036,1,999","SYN09403761 25985 02406 11012 21051 30028 40178 52025 80/// 333 55300 20000 60005 91007 90710 91107=",
"03761099999","2024-01-18T22:20:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","230,1,N,0026,1","22000,1,9,N","009999,1,9,9","-0020,1","-0060,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,"10170,1,99999,9",,,,,,"MET055METAR EGVO 182220Z AUTO 23005KT 9999 NCD M02/M06 Q1017=",
"03761099999","2024-01-18T22:50:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","220,1,N,0031,1","22000,1,9,N","009999,1,9,9","-0010,1","-0050,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,"10170,1,99999,9",,,,,,"MET055METAR EGVO 182250Z AUTO 22006KT 9999 NCD M01/M05 Q1017=",
"03761099999","2024-01-18T23:00:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-12","99999","V020","220,1,N,0031,1","99999,9,9,N","065000,1,9,9","-0015,1","-0054,1","10181,1","01,0000,9,1",,,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,00,1,99,9,99999,9,99,9,99,9",,,,"99999,9,10031,1","1,1,018,1,+999,9",,,,"4,99,0036,1,999","SYN09403761 25987 02206 11015 21054 30031 40181 51018 80/// 333 55300 20000 60005 91007 90710 91107=",
"03761099999","2024-01-18T23:20:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","230,1,N,0031,1","22000,1,9,N","009999,1,9,9","-0020,1","-0050,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,"10170,1,99999,9",,,,,,"MET055METAR EGVO 182320Z AUTO 23006KT 9999 NCD M02/M05 Q1017=",
"03761099999","2024-01-18T23:50:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","240,1,N,0026,1","22000,1,9,N","009999,1,9,9","-0020,1","-0060,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,"10170,1,99999,9",,,,,,"MET055METAR EGVO 182350Z AUTO 24005KT 9999 NCD M02/M06 Q1017=",
"03761099999","2024-01-19T00:00:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-12","99999","V020","240,1,N,0026,1","99999,9,9,N","055000,1,9,9","-0016,1","-0055,1","10184,1","01,0000,9,1","06,0000,9,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,00,1,99,9,99999,9,99,9,99,9",,,,"99999,9,10034,1","1,1,013,1,+999,9",,,,"4,99,0031,1,999","SYN11203761 05985 02405 11016 21055 30034 40184 51013 60001 80/// 333 55/// 20636 55300 20000 60005 91006 90710 91108=",
"03761099999","2024-01-19T00:20:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","230,1,N,0026,1","22000,1,9,N","009999,1,9,9","-0010,1","-0050,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,"10170,1,99999,9",,,,,,"MET055METAR EGVO 190020Z AUTO 23005KT 9999 NCD M01/M05 Q1017=",
"03761099999","2024-01-19T00:50:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","230,1,N,0036,1","22000,1,9,N","009999,1,9,9","-0020,1","-0050,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,"10180,1,99999,9",,,,,,"MET055METAR EGVO 190050Z AUTO 23007KT 9999 NCD M02/M05 Q1018=",
"03761099999","2024-01-19T01:00:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-12","99999","V020","230,1,N,0036,1","99999,9,9,N","055000,1,9,9","-0021,1","-0053,1","10189,1","01,0000,9,1",,,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,00,1,99,9,99999,9,99,9,99,9",,,,"99999,9,10039,1","2,1,011,1,+999,9",,,,"4,99,0041,1,999","SYN09403761 25985 02307 11021 21053 30039 40189 52011 80/// 333 55300 20000 60005 91008 90710 91109=",
"03761099999","2024-01-19T01:20:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","230,1,N,0031,1","22000,1,9,N","009999,1,9,9","-0020,1","-0050,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,"10180,1,99999,9",,,,,,"MET055METAR EGVO 190120Z AUTO 23006KT 9999 NCD M02/M05 Q1018=",
"03761099999","2024-01-19T01:50:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","230,1,N,0036,1","22000,1,9,N","009999,1,9,9","-0020,1","-0050,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,"10180,1,99999,9",,,,,,"MET055METAR EGVO 190150Z AUTO 23007KT 9999 NCD M02/M05 Q1018=",
"03761099999","2024-01-19T02:00:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-12","99999","V020","230,1,N,0036,1","99999,9,9,N","040000,1,9,9","-0022,1","-0048,1","10193,1","01,0000,9,1",,,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,00,1,99,9,99999,9,99,9,99,9",,,,"99999,9,10043,1","2,1,011,1,+999,9",,,,"4,99,0036,1,999","SYN09403761 25982 02307 11022 21048 30043 40193 52011 80/// 333 55300 20000 60005 91007 90710 91108=",
"03761099999","2024-01-19T02:20:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","230,1,N,0031,1","22000,1,9,N","009999,1,9,9","-0030,1","-0060,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,"10180,1,99999,9",,,,,,"MET055METAR EGVO 190220Z AUTO 23006KT 9999 NCD M03/M06 Q1018=",
"03761099999","2024-01-19T02:50:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","230,1,N,0036,1","22000,1,9,N","009999,1,9,9","-0020,1","-0050,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,"10180,1,99999,9",,,,,,"MET055METAR EGVO 190250Z AUTO 23007KT 9999 NCD M02/M05 Q1018=",
"03761099999","2024-01-19T03:00:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-12","99999","V020","230,1,N,0036,1","99999,9,9,N","040000,1,9,9","-0025,1","-0051,1","10199,1","01,0000,9,1",,,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,00,1,99,9,99999,9,99,9,99,9",,,,"99999,9,10048,1","3,1,013,1,+999,9",,,,"4,99,0041,1,999","SYN09403761 25982 02307 11025 21051 30048 40199 53013 80/// 333 55300 20000 60005 91008 90710 91108=",
"03761099999","2024-01-19T03:20:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","220,1,N,0036,1","22000,1,9,N","009999,1,9,9","-0030,1","-0050,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,"10190,1,99999,9",,,,,,"MET055METAR EGVO 190320Z AUTO 22007KT 9999 NCD M03/M05 Q1019=",
"03761099999","2024-01-19T03:50:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","220,1,N,0036,1","22000,1,9,N","009999,1,9,9","-0030,1","-0050,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,"10190,1,99999,9",,,,,,"MET055METAR EGVO 190350Z AUTO 22007KT 9999 NCD M03/M05 Q1019=",
"03761099999","2024-01-19T04:00:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-12","99999","V020","220,1,N,0031,1","99999,9,9,N","040000,1,9,9","-0027,1","-0053,1","10203,1","01,0000,9,1",,,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,00,1,99,9,99999,9,99,9,99,9",,,,"99999,9,10052,1","2,1,013,1,+999,9",,,,"4,99,0036,1,999","SYN09403761 25982 02206 11027 21053 30052 40203 52013 80/// 333 55300 20000 60005 91007 90710 91108=",
"03761099999","2024-01-19T04:20:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","230,1,N,0031,1","22000,1,9,N","009999,1,9,9","-0020,1","-0050,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,"10190,1,99999,9",,,,,,"MET055METAR EGVO 190420Z AUTO 23006KT 9999 NCD M02/M05 Q1019=",
"03761099999","2024-01-19T04:50:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","220,1,N,0036,1","22000,1,9,N","009999,1,9,9","-0030,1","-0050,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,"10190,1,99999,9",,,,,,"MET055METAR EGVO 190450Z AUTO 22007KT 9999 NCD M03/M05 Q1019=",
"03761099999","2024-01-19T05:00:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-12","99999","V020","220,1,N,0036,1","99999,9,9,N","040000,1,9,9","-0027,1","-0050,1","10207,1","01,0000,9,1",,,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,00,1,99,9,99999,9,99,9,99,9",,,,"99999,9,10056,1","2,1,013,1,+999,9",,,,"4,99,0041,1,999","SYN09403761 25982 02207 11027 21050 30056 40207 52013 80/// 333 55300 20000 60005 91008 90710 91108=",
"03761099999","2024-01-19T05:20:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","230,1,N,0031,1","22000,1,9,N","009999,1,9,9","-0020,1","-0050,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,"10190,1,99999,9",,,,,,"MET055METAR EGVO 190520Z AUTO 23006KT 9999 NCD M02/M05 Q1019=",
"03761099999","2024-01-19T05:50:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","220,1,N,0031,1","22000,1,9,N","009999,1,9,9","-0030,1","-0050,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,"10200,1,99999,9",,,,,,"MET055METAR EGVO 190550Z AUTO 22006KT 9999 NCD M03/M05 Q1020=",
"03761099999","2024-01-19T06:00:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-12","99999","V020","220,1,N,0031,1","99999,9,9,N","040000,1,9,9","-0029,1","-0054,1","10211,1","01,0000,9,1","12,0000,9,1","24,0000,9,1",,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,00,1,99,9,99999,9,99,9,99,9",,"240,M,-0001,1","240,N,-0031,1","99999,9,10060,1","2,1,012,1,+999,9",,,,"4,99,0036,1,999","SYN13003761 05982 02206 11029 21054 30060 40211 52012 60002 80/// 333 11001 21031 3/109 55072 55300 20000 60005 70000 91007 90710 91107=",
"03761099999","2024-01-19T06:20:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","220,1,N,0036,1","22000,1,9,N","009999,1,9,9","-0030,1","-0050,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,"10200,1,99999,9",,,,,,"MET055METAR EGVO 190620Z AUTO 22007KT 9999 NCD M03/M05 Q1020=",
"03761099999","2024-01-19T06:50:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","220,1,N,0026,1","99999,9,9,Y","009900,5,9,9","-0030,1","-0050,1","99999,9",,,,,,,,,,,,,,,"10200,1,99999,9",,,,,,"MET055METAR EGVO 190650Z 22005KT CAVOK M03/M05 Q1020 RMK BLU=",
"03761099999","2024-01-19T07:00:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-12","99999","V020","220,1,N,0026,1","99999,9,9,N","040000,1,9,9","-0025,1","-0048,1","10216,1","01,0000,9,1",,,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,00,1,99,9,99999,9,99,9,99,9",,,,"99999,9,10065,1","3,1,013,1,+999,9",,,,"4,99,0031,1,999","SYN09403761 25982 02205 11025 21048 30065 40216 53013 80/// 333 55300 20000 60005 91006 90710 91107=",
"03761099999","2024-01-19T07:20:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","230,1,N,0031,1","99999,9,9,Y","009900,5,9,9","-0020,1","-0040,1","99999,9",,,,,,,,,,,,,,,"10210,1,99999,9",,,,,,"MET065METAR EGVO 190720Z 23006KT CAVOK M02/M04 Q1021 NOSIG RMK BLU BLU=",
"03761099999","2024-01-19T07:50:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","220,1,N,0031,1","99999,9,9,Y","009900,5,9,9","-0020,1","-0040,1","99999,9",,,,,,,,,,,,,,,"10210,1,99999,9",,,,,,"MET065METAR EGVO 190750Z 22006KT CAVOK M02/M04 Q1021 NOSIG RMK BLU BLU=",
"03761099999","2024-01-19T08:00:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-12","99999","V020","220,1,N,0036,1","99999,9,9,N","040000,1,9,9","-0018,1","-0039,1","10223,1","01,0000,9,1",,,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,00,1,99,9,99999,9,99,9,99,9",,,,"99999,9,10072,1","2,1,016,1,+999,9",,,,"4,99,0036,1,999","SYN09403761 25982 02207 11018 21039 30072 40223 52016 80/// 333 55300 20000 60005 91007 90710 91107=",
"03761099999","2024-01-19T08:20:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","220,1,N,0031,1","99999,9,9,Y","009900,5,9,9","-0020,1","-0040,1","99999,9",,,,,,,,,,,,,,,"10210,1,99999,9",,,,,,"MET065METAR EGVO 190820Z 22006KT CAVOK M02/M04 Q1021 NOSIG RMK BLU BLU=",
"03761099999","2024-01-19T08:50:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","210,1,N,0041,1","99999,9,9,Y","009900,5,9,9","-0010,1","-0030,1","99999,9",,,,,,,,,,,,,,,"10210,1,99999,9",,,,,,"MET065METAR EGVO 190850Z 21008KT CAVOK M01/M03 Q1021 NOSIG RMK BLU BLU=",
"03761099999","2024-01-19T09:00:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-12","99999","V020","210,1,N,0041,1","99999,9,9,N","035000,1,9,9","-0011,1","-0033,1","10226,1","01,0000,9,1","12,0000,9,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,00,1,99,9,99999,9,99,9,99,9",,"240,M,-0005,1","240,N,-0032,1","99999,9,10076,1","2,1,016,1,+999,9",,,,"4,99,0046,1,999","SYN11203761 05981 02108 11011 21033 30076 40226 52016 60002 80/// 333 11005 21032 55306 20101 60005 91009 90710 91109=",
"03761099999","2024-01-19T09:20:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","210,1,N,0041,1","99999,9,9,Y","009900,5,9,9","-0010,1","-0030,1","99999,9",,,,,,,,,,,,,,,"10210,1,99999,9",,,,,,"MET065METAR EGVO 190920Z 21008KT CAVOK M01/M03 Q1021 NOSIG RMK BLU BLU=",
"03761099999","2024-01-19T09:50:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","220,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0000,1","-0030,1","99999,9",,,,,,,,,,,,,,,"10220,1,99999,9",,,,,,"MET064METAR EGVO 190950Z 22006KT CAVOK 00/M03 Q1022 NOSIG RMK BLU BLU=",
"03761099999","2024-01-19T10:00:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-12","99999","V020","220,1,N,0031,1","99999,9,9,N","040000,1,9,9","+0002,1","-0027,1","10231,1","01,0000,9,1",,,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,00,1,99,9,99999,9,99,9,99,9",,,,"99999,9,10081,1","3,1,015,1,+999,9",,,,"4,99,0041,1,999","SYN09403761 25982 02206 10002 21027 30081 40231 53015 80/// 333 55310 20457 60005 91008 90710 91110=",
"03761099999","2024-01-19T10:20:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","230,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0010,1","-0020,1","99999,9",,,,,,,,,,,,,,,"10220,1,99999,9",,,,,,"MET064METAR EGVO 191020Z 23006KT CAVOK 01/M02 Q1022 NOSIG RMK BLU BLU=",
"03761099999","2024-01-19T10:50:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","220,1,N,0036,1","99999,9,9,Y","009900,5,9,9","+0020,1","-0020,1","99999,9",,,,,,,,,,,,,,,"10220,1,99999,9",,,,,,"MET064METAR EGVO 191050Z 22007KT CAVOK 02/M02 Q1022 NOSIG RMK BLU BLU=",
"03761099999","2024-01-19T11:00:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-12","99999","V020","220,1,N,0036,1","99999,9,9,N","040000,1,9,9","+0017,1","-0021,1","10234,1","01,0000,9,1",,,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,00,1,99,9,99999,9,99,9,99,9",,,,"99999,9,10085,1","2,1,013,1,+999,9",,,,"4,99,0046,1,999","SYN09403761 25982 02207 10017 21021 30085 40234 52013 80/// 333 55310 20816 60005 91009 90710 91109=",
"03761099999","2024-01-19T11:20:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","230,1,N,0041,1","99999,9,9,Y","009900,5,9,9","+0030,1","-0020,1","99999,9",,,,,,,,,,,,,,,"10220,1,99999,9",,,,,,"MET064METAR EGVO 191120Z 23008KT CAVOK 03/M02 Q1022 NOSIG RMK BLU BLU=",
"03761099999","2024-01-19T11:50:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","230,1,N,0041,1","99999,9,9,Y","009900,5,9,9","+0030,1","-0020,1","99999,9",,,,,,,,,,,,,,,"10220,1,99999,9",,,,,,"MET064METAR EGVO 191150Z 23008KT CAVOK 03/M02 Q1022 NOSIG RMK BLU BLU=",
