NAME,DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT13,WT14,WT16,WT18,WT22
"SEATTLE TACOMA AIRPORT, WA US",28 06 2018,2.6,0,0,0,15.6,20.6,11.7,5.4,7.2,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",29 06 2018,2.8,0,0,0,16.4,22.2,12.8,5.8,7.2,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",30 06 2018,4.7,0,0,0,17.2,18.9,13.3,7.6,12.5,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",01 07 2018,4.7,1,0,0,16.2,21.7,13.3,8.1,9.4,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",02 07 2018,2.6,0,0,0,15.6,21.1,11.7,5.4,7.2,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",03 07 2018,3.8,0,0,0,16.1,24.4,10,7.6,9.4,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",04 07 2018,5.5,0,0,0,20.1,28.3,13.9,9.4,10.7,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",05 07 2018,2.8,0,0,0,20.8,29.4,15,6.7,9.4,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",06 07 2018,4.2,0,0,0,21.3,25.6,15.6,8.9,10.7,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",07 07 2018,3.7,0.3,0,0,18.5,23.3,14.4,7.2,8.9,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",08 07 2018,3.5,0,0,0,19.6,27.2,14.4,6.7,8.1,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",09 07 2018,3.8,0,0,0,19.2,22.2,13.9,6.7,8.9,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",10 07 2018,3,0,0,0,17.2,25.6,14.4,6.7,8.9,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",11 07 2018,4.3,0,0,0,20.1,27.8,15,7.2,9.4,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",12 07 2018,3.6,0,0,0,22.8,31.7,15,7.2,8.5,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",13 07 2018,3,0,0,0,23.7,29.4,16.1,6.7,8.5,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",14 07 2018,3.2,0,0,0,22.3,30.6,14.4,6.7,8.5,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",15 07 2018,3.6,0,0,0,25.4,33.9,17.2,6.7,9.4,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",16 07 2018,3.1,0,0,0,25.6,33.3,17.2,7.2,9.8,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",17 07 2018,4.2,0,0,0,23.5,29.4,15.6,6.7,9.4,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",18 07 2018,2.9,0,0,0,19.3,25,14.4,5.4,6.7,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",19 07 2018,3,0,0,0,17.1,21.1,12.2,6.3,8.1,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",20 07 2018,3.2,0,0,0,16.9,23.3,12.8,6.3,8.5,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",21 07 2018,3.5,0,0,0,19.2,26.1,13.3,6.3,8.9,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",22 07 2018,4,0,0,0,21.5,30,16.1,6.3,8.5,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",23 07 2018,3.1,0,0,0,24.6,32.2,17.2,5.8,8.1,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",24 07 2018,2.9,0,0,0,24.1,32.8,15,5.8,7.2,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",25 07 2018,2.4,0,0,0,24.7,33.3,16.7,6.3,8.1,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",26 07 2018,2.2,0,0,0,25.1,33.3,15.6,4.5,6.3,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",27 07 2018,3,0,0,0,22.2,31.1,13.9,5.8,6.7,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",28 07 2018,2.4,0,0,0,21.2,29.4,14.4,5.8,6.7,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",29 07 2018,2.6,0,0,0,23.4,34.4,15.6,6.7,8.9,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",30 07 2018,3,0,0,0,24.8,31.7,16.7,5.4,6.7,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",31 07 2018,3.9,0,0,0,20.6,26.7,15.6,5.8,7.6,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",01 08 2018,3.4,0,0,0,18.6,23.9,15,5.4,7.6,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",02 08 2018,4.1,0.5,0,0,17.5,21.1,14.4,6.3,8.5,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",03 08 2018,3.3,0.3,0,0,17.9,24.4,15,5.8,8.1,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",04 08 2018,3.4,0,0,0,19.2,27.2,14.4,5.8,8.1,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",05 08 2018,2.4,0,0,0,21.2,30,15,5.4,6.7,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",06 08 2018,2.8,0,0,0,22.3,31.7,15,6.3,7.6,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",07 08 2018,3.2,0,0,0,23.8,33.3,15.6,8.1,9.8,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",08 08 2018,2.2,0,0,0,25.3,34.4,16.7,5.8,7.6,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",09 08 2018,3,0,0,0,24.2,33.9,15.6,5.8,7.6,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",10 08 2018,4.3,0,0,0,24.1,27.8,16.7,7.6,10.3,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",11 08 2018,4.9,1.3,0,0,19.7,22.2,16.7,7.6,9.8,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",12 08 2018,3.2,0,0,0,18.2,22.8,15,7.2,8.1,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",13 08 2018,4,0,0,0,18.9,26.1,15,6.7,8.1,,,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",14 08 2018,2.9,0,0,0,21.7,29.4,16.7,5.8,8.5,,,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",15 08 2018,2,0,0,0,23,30,16.1,4.5,11.2,,,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",16 08 2018,2.8,0,0,0,19.3,22.8,14.4,5.8,8.1,1,1,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",17 08 2018,2.6,0,0,0,16.9,23.3,12.2,5.4,7.6,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",18 08 2018,2.6,0,0,0,18.7,27.2,12.8,7.6,8.9,,,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",19 08 2018,2.5,0,0,0,20.6,26.7,14.4,6.7,8.5,,,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",20 08 2018,2.4,0,0,0,20.4,27.2,13.9,7.2,9.4,1,,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",21 08 2018,3.6,0,0,0,24.8,32.8,18.3,6.7,9.8,,,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",22 08 2018,2.5,0,0,0,24.2,31.7,15,6.3,8.9,,,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",23 08 2018,4.4,0.3,0,0,18.4,22.8,13.9,7.2,12.5,1,,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",24 08 2018,3.4,0,0,0,16.8,20.6,13.3,5.8,8.5,,,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",25 08 2018,2.2,0,0,0,14.7,17.8,11.7,4.5,7.2,1,,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",26 08 2018,3.2,2.8,0,0,16,18.3,13.9,7.6,10.3,1,,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",27 08 2018,2.6,0,0,0,16.1,24.4,13.3,7.6,9.4,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",28 08 2018,2.2,0,0,0,19.4,28.9,12.8,5.4,8.1,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",29 08 2018,2.9,0,0,0,20.1,25,13.9,7.6,10.3,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",30 08 2018,2.8,0,0,0,18.7,22.8,15.6,5.8,8.9,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",31 08 2018,3.4,0,0,0,17.8,20.6,14.4,6.7,9.4,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",01 09 2018,3,0,0,0,17.1,22.8,13.9,5.8,6.7,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",02 09 2018,3.1,0,0,0,17.4,24.4,11.1,7.6,8.9,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",03 09 2018,3.2,0,0,0,18.7,23.3,14.4,5.8,7.2,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",04 09 2018,3.5,0,0,0,17.8,25,12.8,6.3,8.1,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",05 09 2018,3.4,0,0,0,19.7,27.8,13.9,6.7,8.5,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",06 09 2018,2.2,0,0,0,20.8,29.4,13.3,6.7,8.1,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",07 09 2018,3,1.3,0,0,18.5,23.9,13.3,6.3,7.6,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",08 09 2018,3.8,1,0,0,16.8,21.7,14.4,6.3,8.5,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",09 09 2018,4.1,3.3,0,0,18.1,23.9,13.9,8.1,11.2,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",10 09 2018,4.8,0,0,0,17.3,20,14.4,8.9,10.7,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",11 09 2018,4.1,0,0,0,16,19.4,13.3,7.6,9.4,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",12 09 2018,3.2,0.3,0,0,15.1,19.4,12.8,5.8,7.6,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",13 09 2018,2.9,0,0,0,15.5,21.1,12.8,7.2,8.5,1,,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",14 09 2018,3,10.7,0,0,15.7,19.4,12.8,6.7,8.5,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",15 09 2018,3.2,0.3,0,0,14.7,17.2,11.7,6.3,8.1,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",16 09 2018,4.7,4.3,0,0,14.4,18.3,10.6,8.9,10.7,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",17 09 2018,3.3,0,0,0,14.1,18.3,10.6,6.7,8.9,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",18 09 2018,2.8,0,0,0,13.5,19.4,8.9,6.3,8.1,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",19 09 2018,2.5,0.8,0,0,14.3,20,8.9,5.4,6.7,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",20 09 2018,2.5,1.3,0,0,14.6,18.9,11.7,5.8,7.6,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",21 09 2018,3.9,0.5,0,0,17.3,22.2,15,7.6,9.8,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",22 09 2018,6.4,1.3,0,0,17.4,20,12.8,11.2,13.9,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",23 09 2018,2.6,0,0,0,14.2,18.3,11.7,5.8,7.2,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",24 09 2018,3.8,0,0,0,14.3,20,9.4,8.9,10.7,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",25 09 2018,4.4,0,0,0,14.8,20.6,10,7.2,8.9,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",26 09 2018,3.8,0,0,0,14.7,21.1,10.6,7.6,9.4,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",27 09 2018,4.4,0,0,0,16.5,22.8,11.1,7.2,8.9,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",28 09 2018,5.1,0,0,0,18.4,26.1,13.9,8.9,10.3,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",29 09 2018,2.5,0.8,0,0,16.9,18.9,11.1,5.4,6.7,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",30 09 2018,2.9,0.8,0,0,15.7,18.3,13.3,7.6,10.7,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",01 10 2018,3.7,7.6,0,0,16.2,18.3,13.9,7.6,10.3,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",02 10 2018,5.4,0.3,0,0,14.1,16.7,8.9,11.6,16.1,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",03 10 2018,3.1,0,0,0,10.1,14.4,6.1,5.8,8.1,1,,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",04 10 2018,2.3,0,0,0,10.8,15.6,8.3,5.4,8.1,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",05 10 2018,3.7,14.2,0,0,10.4,11.7,7.8,6.3,8.9,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",06 10 2018,3.5,0,0,0,11,15.6,8.9,8.1,10.3,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",07 10 2018,2,0.8,0,0,10.9,13.3,8.3,4.5,7.2,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",08 10 2018,1,2.5,0,0,12.2,14.4,11.1,3.1,4.9,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",09 10 2018,3.4,2.3,0,0,12.3,15,10.6,10.3,13.4,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",10 10 2018,2.3,0,0,0,12.4,17.8,9.4,5.4,8.1,1,1,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",11 10 2018,1.6,0,0,0,11.6,17.2,7.2,3.6,4.5,1,1,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",12 10 2018,2.6,0,0,0,12.3,17.8,8.3,7.6,8.9,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",13 10 2018,4.6,0,0,0,12.2,16.7,9.4,8.9,11.2,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",14 10 2018,4.3,0,0,0,12.7,20,7.2,7.2,8.5,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",15 10 2018,3.5,0,0,0,12.7,18.9,6.7,7.2,8.1,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",16 10 2018,2.5,0,0,0,13.4,22.2,7.8,4.5,7.2,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",17 10 2018,0.9,0,0,0,13.6,21.1,6.7,3.1,4,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",18 10 2018,1.8,0,0,0,13.8,19.4,7.8,4.5,5.8,1,,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",19 10 2018,1.3,0,0,0,11.5,16.1,7.2,4,5.4,1,1,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",20 10 2018,3.4,0,0,0,10.6,14.4,7.2,5.8,8.9,1,1,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",21 10 2018,1.2,0,0,0,9.4,13.3,6.1,3.6,4,1,1,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",22 10 2018,0.7,0,0,0,8.8,11.7,6.1,2.7,3.6,1,1,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",23 10 2018,3.8,1.5,0,0,8.6,12.2,6.1,7.6,11.6,1,1,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",24 10 2018,2.6,0,0,0,11.7,15.6,9.4,5.4,6.3,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",25 10 2018,2.6,16.8,0,0,13.1,14.4,11.7,4.5,6.7,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",26 10 2018,3.9,11.4,0,0,14.2,17.2,10.6,9.4,13,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",27 10 2018,2,21.3,0,0,11.4,15.6,7.2,6.7,8.1,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",28 10 2018,5.1,15.5,0,0,12.3,13.9,9.4,8.1,11.2,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",29 10 2018,3.2,0.5,0,0,9.7,12.8,6.7,7.2,8.5,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",30 10 2018,2.7,0.8,0,0,10.3,13.3,7.2,5.8,6.7,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",31 10 2018,4.5,0.5,0,0,11.7,14.4,9.4,8.1,11.6,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",01 11 2018,6.3,1,0,0,14.5,16.7,13.9,13,16.5,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",02 11 2018,6.3,7.6,0,0,14.7,16.7,12.2,12.5,17.4,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",03 11 2018,5.5,4.6,0,0,12.5,12.8,11.7,10.3,14.8,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",04 11 2018,5.7,0.8,0,0,12.9,16.1,11.1,11.2,15.2,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",05 11 2018,4.9,0,0,0,11.8,13.3,8.9,8.9,12.1,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",06 11 2018,3.1,1.3,0,0,10.3,13.3,7.8,5.8,8.5,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",07 11 2018,2.6,1,0,0,9.3,11.7,4.4,6.3,7.2,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",08 11 2018,1.9,0,0,0,6.3,10,2.2,4.5,7.2,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",09 11 2018,1.6,1.8,0,0,4.8,6.1,1.7,5.8,8.1,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",10 11 2018,3.1,0,0,0,6.2,10,4.4,7.2,8.5,1,1,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",11 11 2018,4.2,0,0,0,5.7,10,1.1,8.1,9.4,1,1,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",12 11 2018,3.9,0,0,0,9.1,16.1,5,6.7,9.8,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",13 11 2018,2.9,0,0,0,9.4,12.2,3.9,6.7,8.5,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",14 11 2018,4.3,2.8,0,0,10,13.9,7.8,10.3,13.4,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",15 11 2018,3.3,0.5,0,0,11.1,12.8,9.4,7.6,9.8,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",16 11 2018,4.5,0.8,0,0,11.6,12.8,7.8,8.1,9.4,1,1,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",17 11 2018,5.9,0,0,0,9,12.8,5,9.4,11.2,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",18 11 2018,3.1,0,0,0,7.2,12.8,3.3,6.3,7.6,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",19 11 2018,1.1,0,0,0,6.4,12.2,1.1,3.6,4.5,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",20 11 2018,1.6,0,0,0,6.1,12.8,1.1,5.8,7.6,1,1,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",21 11 2018,2.1,2.8,0,0,10.2,11.7,8.3,6.7,7.6,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",22 11 2018,4.7,12.2,0,0,9.7,11.1,7.2,10.3,13.9,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",23 11 2018,3.9,8.6,0,0,8.2,9.4,5.6,8.9,11.2,1,,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",24 11 2018,2.2,0,0,0,6.8,9.4,3.3,4.5,6.7,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",25 11 2018,1.3,0.3,0,0,6.6,8.9,2.2,4.5,6.7,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",26 11 2018,3.5,36.1,0,0,8.8,13.9,7.2,8.9,14.3,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",27 11 2018,5.2,46.7,0,0,12.1,14.4,8.9,10.3,13.4,1,,1,1,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",28 11 2018,2.8,4.1,0,0,9.8,10.6,8.3,7.6,8.9,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",29 11 2018,3.6,0,0,0,8.4,10,6.1,8.1,9.4,1,1,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",30 11 2018,3.7,4.8,0,0,7.9,10,6.1,7.6,10.3,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",01 12 2018,1.1,1.8,0,0,6.7,7.8,3.9,3.6,4.5,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",02 12 2018,1.6,1.5,0,0,6.3,7.8,4.4,3.6,4,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",03 12 2018,3.9,0,0,0,4.9,8.3,1.7,7.6,9.8,1,1,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",04 12 2018,4.8,0,0,0,3.9,8.3,0,7.2,8.5,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",05 12 2018,5.6,0,0,0,2.7,7.2,-0.5,8.9,10.7,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",06 12 2018,4.3,0,0,0,4.2,7.8,0.6,7.6,10.3,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",07 12 2018,3.6,0,0,0,4,6.7,1.1,7.6,9.8,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",08 12 2018,4.2,0,0,0,5.4,8.9,4.4,8.9,11.2,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",09 12 2018,5.5,15,0,0,7.4,8.9,5.6,9.4,11.6,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",10 12 2018,4.3,2.3,0,0,6.7,9.4,5.6,7.2,9.4,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",11 12 2018,5.3,18.5,0,0,7.5,10,6.1,11.2,13.4,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",12 12 2018,5,1.8,0,0,7.3,9.4,3.9,9.8,13.4,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",13 12 2018,4,7.4,0,0,8.5,11.1,7.2,8.9,11.6,,,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",14 12 2018,5.8,0.3,0,0,9.6,13.9,6.1,18.3,24.1,,,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",15 12 2018,4.5,1.5,0,0,7.9,11.1,5,8.1,12.1,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",16 12 2018,4.8,8.4,0,0,9.7,13.3,7.2,10.7,14.3,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",17 12 2018,5,11.4,0,0,10,12.2,7.8,10.3,13,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",18 12 2018,6.6,17.8,0,0,9.6,12.2,7.2,14.3,18.3,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",19 12 2018,4.2,2.8,0,0,8.6,10.6,7.2,9.4,13,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",20 12 2018,7.4,6.9,0,0,10.7,15,4.4,17,23.3,,,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",21 12 2018,3.3,0,0,0,4.9,6.7,1.7,7.6,9.4,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",22 12 2018,3.3,7.6,0,0,5.2,8.9,2.8,7.2,9.4,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",23 12 2018,4.1,18.3,0,0,6.9,8.3,5.6,8.1,10.3,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",24 12 2018,3.7,0,0,0,7.3,10.6,4.4,9.8,11.2,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",25 12 2018,1.8,0.5,0,0,5,7.2,2.2,5.4,5.8,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",26 12 2018,3.5,3.6,0,0,5,6.1,3.9,6.7,8.9,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",27 12 2018,1.4,0.3,0,0,5.2,8.3,3.9,5.8,6.3,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",28 12 2018,4.6,10.9,0,0,4.9,9.4,3.9,11.2,14.8,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",29 12 2018,6.8,16,0,0,9.3,10.6,6.1,13,17,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",30 12 2018,3,0,0,0,7.2,9.4,3.3,5.8,6.7,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",31 12 2018,2.2,0,0,0,4.1,6.1,1.1,6.3,7.2,1,1,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",01 01 2019,0.9,0,0,0,3.1,6.7,0.6,3.6,4.9,,,,,,,1,,,,,,
